"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"3389","Gaskell, Elizabeth Cleghorn","Mary Barton",2328,NA,NA,1,0,1,0,0,1,1,0,0,0,0
"3390","Gaskell, Elizabeth Cleghorn","Mary Barton",2329,NA,NA,0,1,0,0,1,1,1,1,0,2,0
"3391","Gaskell, Elizabeth Cleghorn","Mary Barton",2330,"Mary","person",4,0,0,0,0,4,12,0,0,0,8
"3392","Gaskell, Elizabeth Cleghorn","Mary Barton",2330,"Dear","person",4,0,0,0,0,4,12,0,0,0,8
"3393","Gaskell, Elizabeth Cleghorn","Mary Barton",2330,"Mary","location",4,0,0,0,0,4,12,0,0,0,8
"3394","Gaskell, Elizabeth Cleghorn","Mary Barton",2330,"Ann","person",4,0,0,0,0,4,12,0,0,0,8
"3395","Gaskell, Elizabeth Cleghorn","Mary Barton",2331,NA,NA,0,2,0,0,2,1,2,1,0,3,1
"3396","Gaskell, Elizabeth Cleghorn","Mary Barton",2332,NA,NA,0,0,0,1,0,1,0,0,0,0,-1
"3397","Gaskell, Elizabeth Cleghorn","Mary Barton",2333,"Mary","person",3,0,3,0,0,6,6,3,0,0,0
"3398","Gaskell, Elizabeth Cleghorn","Mary Barton",2333,"Dear","person",3,0,3,0,0,6,6,3,0,0,0
"3399","Gaskell, Elizabeth Cleghorn","Mary Barton",2333,"Mary","location",3,0,3,0,0,6,6,3,0,0,0
"3400","Gaskell, Elizabeth Cleghorn","Mary Barton",2335,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"3401","Gaskell, Elizabeth Cleghorn","Mary Barton",2336,"Mary","person",0,8,0,4,16,4,20,4,4,16,16
"3402","Gaskell, Elizabeth Cleghorn","Mary Barton",2336,"Mary","location",0,8,0,4,16,4,20,4,4,16,16
"3403","Gaskell, Elizabeth Cleghorn","Mary Barton",2336,"Rich","person",0,8,0,4,16,4,20,4,4,16,16
"3404","Gaskell, Elizabeth Cleghorn","Mary Barton",2336,"Hall","person",0,8,0,4,16,4,20,4,4,16,16
"3405","Gaskell, Elizabeth Cleghorn","Mary Barton",2337,"Ann","person",1,0,0,0,1,1,1,0,0,0,0
"3406","Gaskell, Elizabeth Cleghorn","Mary Barton",2338,"Bel","person",0,0,0,0,1,0,1,0,0,1,1
"3407","Gaskell, Elizabeth Cleghorn","Mary Barton",2339,NA,NA,1,0,0,0,0,1,0,0,0,0,-1
"3408","Gaskell, Elizabeth Cleghorn","Mary Barton",2341,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"3409","Gaskell, Elizabeth Cleghorn","Mary Barton",2343,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"3410","Gaskell, Elizabeth Cleghorn","Mary Barton",2344,"Jem","person",0,0,0,0,2,0,2,0,0,2,2
"3411","Gaskell, Elizabeth Cleghorn","Mary Barton",2344,"Jem","location",0,0,0,0,2,0,2,0,0,2,2
"3412","Gaskell, Elizabeth Cleghorn","Mary Barton",2347,"Ann","person",0,0,0,0,1,0,1,0,0,1,1
"3413","Gaskell, Elizabeth Cleghorn","Mary Barton",2348,NA,NA,0,0,0,0,2,0,2,0,0,2,2
"3414","Gaskell, Elizabeth Cleghorn","Mary Barton",2350,"Hope","location",0,0,0,1,0,2,0,1,0,0,-2
"3415","Gaskell, Elizabeth Cleghorn","Mary Barton",2351,NA,NA,0,0,0,0,1,0,1,0,0,0,1
"3416","Gaskell, Elizabeth Cleghorn","Mary Barton",2352,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"3417","Gaskell, Elizabeth Cleghorn","Mary Barton",2354,"Mary","person",0,2,0,0,2,0,2,0,0,2,2
"3418","Gaskell, Elizabeth Cleghorn","Mary Barton",2354,"Mary","location",0,2,0,0,2,0,2,0,0,2,2
"3419","Gaskell, Elizabeth Cleghorn","Mary Barton",2356,"Mary","person",15,20,5,10,10,20,25,5,0,20,5
"3420","Gaskell, Elizabeth Cleghorn","Mary Barton",2356,"Jem","person",15,20,5,10,10,20,25,5,0,20,5
"3421","Gaskell, Elizabeth Cleghorn","Mary Barton",2356,"Jem","location",15,20,5,10,10,20,25,5,0,20,5
"3422","Gaskell, Elizabeth Cleghorn","Mary Barton",2356,"Mary","location",15,20,5,10,10,20,25,5,0,20,5
"3423","Gaskell, Elizabeth Cleghorn","Mary Barton",2356,"King","person",15,20,5,10,10,20,25,5,0,20,5
"3424","Gaskell, Elizabeth Cleghorn","Mary Barton",2358,NA,NA,0,1,0,1,1,0,1,0,1,1,1
"3425","Gaskell, Elizabeth Cleghorn","Mary Barton",2359,"Hope","location",0,0,0,0,0,0,1,0,0,0,1
"3426","Gaskell, Elizabeth Cleghorn","Mary Barton",2360,NA,NA,1,1,0,0,1,1,1,0,0,1,0
"3427","Gaskell, Elizabeth Cleghorn","Mary Barton",2361,"Mary","person",4,0,4,4,0,4,0,4,2,0,-4
"3428","Gaskell, Elizabeth Cleghorn","Mary Barton",2361,"Mary","location",4,0,4,4,0,4,0,4,2,0,-4
"3429","Gaskell, Elizabeth Cleghorn","Mary Barton",2363,"King","person",6,0,6,4,0,6,0,4,0,0,-6
"3430","Gaskell, Elizabeth Cleghorn","Mary Barton",2363,"Hall","person",6,0,6,4,0,6,0,4,0,0,-6
"3431","Gaskell, Elizabeth Cleghorn","Mary Barton",2364,"Mary","person",6,2,4,6,2,6,2,2,4,2,-4
"3432","Gaskell, Elizabeth Cleghorn","Mary Barton",2364,"Mary","location",6,2,4,6,2,6,2,2,4,2,-4
"3433","Gaskell, Elizabeth Cleghorn","Mary Barton",2365,"Lent","person",1,0,1,1,0,1,0,0,1,0,-1
"3434","Gaskell, Elizabeth Cleghorn","Mary Barton",2366,"Wait","person",8,4,4,6,2,8,4,6,2,2,-4
"3435","Gaskell, Elizabeth Cleghorn","Mary Barton",2366,"Hope","location",8,4,4,6,2,8,4,6,2,2,-4
"3436","Gaskell, Elizabeth Cleghorn","Mary Barton",2369,"Fields","person",1,0,1,1,0,2,0,2,0,0,-2
"3437","Gaskell, Elizabeth Cleghorn","Mary Barton",2370,"Mary","person",4,4,0,8,8,16,8,8,0,8,-8
"3438","Gaskell, Elizabeth Cleghorn","Mary Barton",2370,"Mary","location",4,4,0,8,8,16,8,8,0,8,-8
"3439","Gaskell, Elizabeth Cleghorn","Mary Barton",2370,"Peace","person",4,4,0,8,8,16,8,8,0,8,-8
"3440","Gaskell, Elizabeth Cleghorn","Mary Barton",2370,"King","person",4,4,0,8,8,16,8,8,0,8,-8
"3441","Gaskell, Elizabeth Cleghorn","Mary Barton",2371,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"3442","Gaskell, Elizabeth Cleghorn","Mary Barton",2372,NA,NA,0,0,0,0,0,0,0,0,1,0,0
"3443","Gaskell, Elizabeth Cleghorn","Mary Barton",2373,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"3444","Gaskell, Elizabeth Cleghorn","Mary Barton",2374,NA,NA,0,0,0,1,0,3,1,3,0,1,-2
"3445","Gaskell, Elizabeth Cleghorn","Mary Barton",2376,NA,NA,0,1,0,0,0,1,0,0,0,0,-1
"3446","Gaskell, Elizabeth Cleghorn","Mary Barton",2377,NA,NA,0,1,0,0,1,0,2,0,0,1,2
"3447","Gaskell, Elizabeth Cleghorn","Mary Barton",2378,NA,NA,1,0,0,1,1,1,1,1,0,1,0
"3448","Gaskell, Elizabeth Cleghorn","Mary Barton",2380,"Light","location",1,3,2,2,0,3,0,0,0,0,-3
"3449","Gaskell, Elizabeth Cleghorn","Mary Barton",2381,NA,NA,0,0,0,1,0,0,1,0,0,0,1
"3450","Gaskell, Elizabeth Cleghorn","Mary Barton",2383,"Mr Carson","person",0,9,0,3,3,0,3,0,3,3,3
"3451","Gaskell, Elizabeth Cleghorn","Mary Barton",2383,"Carson","location",0,9,0,3,3,0,3,0,3,3,3
"3452","Gaskell, Elizabeth Cleghorn","Mary Barton",2383,"Carson","person",0,9,0,3,3,0,3,0,3,3,3
"3453","Gaskell, Elizabeth Cleghorn","Mary Barton",2384,"Jem","person",0,0,0,0,2,0,2,0,0,4,2
"3454","Gaskell, Elizabeth Cleghorn","Mary Barton",2384,"Jem","location",0,0,0,0,2,0,2,0,0,4,2
"3455","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Jem","person",0,24,0,0,40,16,56,16,0,40,40
"3456","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Jem","location",0,24,0,0,40,16,56,16,0,40,40
"3457","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Aunt","person",0,24,0,0,40,16,56,16,0,40,40
"3458","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Mr Carson","person",0,24,0,0,40,16,56,16,0,40,40
"3459","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Carson","location",0,24,0,0,40,16,56,16,0,40,40
"3460","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Carson","person",0,24,0,0,40,16,56,16,0,40,40
"3461","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Rich","person",0,24,0,0,40,16,56,16,0,40,40
"3462","Gaskell, Elizabeth Cleghorn","Mary Barton",2385,"Bel","person",0,24,0,0,40,16,56,16,0,40,40
"3463","Gaskell, Elizabeth Cleghorn","Mary Barton",2386,NA,NA,0,1,0,0,1,1,1,1,0,2,0
"3464","Gaskell, Elizabeth Cleghorn","Mary Barton",2388,"Jem","person",0,4,0,0,2,2,2,0,0,2,0
"3465","Gaskell, Elizabeth Cleghorn","Mary Barton",2388,"Jem","location",0,4,0,0,2,2,2,0,0,2,0
"3466","Gaskell, Elizabeth Cleghorn","Mary Barton",2390,"Ruth","person",0,2,2,0,2,4,4,2,0,4,0
"3467","Gaskell, Elizabeth Cleghorn","Mary Barton",2390,"Ruth","location",0,2,2,0,2,4,4,2,0,4,0
"3468","Gaskell, Elizabeth Cleghorn","Mary Barton",2392,"King","person",0,0,0,4,0,4,2,2,0,0,-2
"3469","Gaskell, Elizabeth Cleghorn","Mary Barton",2392,"Light","location",0,0,0,4,0,4,2,2,0,0,-2
"3470","Gaskell, Elizabeth Cleghorn","Mary Barton",2393,NA,NA,0,1,0,0,1,1,1,0,0,1,0
"3471","Gaskell, Elizabeth Cleghorn","Mary Barton",2394,"Don","person",0,3,0,3,3,9,6,0,0,0,-3
"3472","Gaskell, Elizabeth Cleghorn","Mary Barton",2394,"Jem","person",0,3,0,3,3,9,6,0,0,0,-3
"3473","Gaskell, Elizabeth Cleghorn","Mary Barton",2394,"Jem","location",0,3,0,3,3,9,6,0,0,0,-3
"3474","Gaskell, Elizabeth Cleghorn","Mary Barton",2396,NA,NA,1,3,0,1,1,2,2,0,0,1,0
"3475","Gaskell, Elizabeth Cleghorn","Mary Barton",2397,NA,NA,0,1,0,0,0,0,0,0,0,1,0
"3476","Gaskell, Elizabeth Cleghorn","Mary Barton",2399,"Light","location",0,0,0,0,0,0,0,0,0,1,0
"3477","Gaskell, Elizabeth Cleghorn","Mary Barton",2400,"Mr Carson","person",0,0,0,0,0,0,0,0,0,3,0
"3478","Gaskell, Elizabeth Cleghorn","Mary Barton",2400,"Carson","location",0,0,0,0,0,0,0,0,0,3,0
"3479","Gaskell, Elizabeth Cleghorn","Mary Barton",2400,"Carson","person",0,0,0,0,0,0,0,0,0,3,0
"3480","Gaskell, Elizabeth Cleghorn","Mary Barton",2401,"Jem","person",0,3,0,0,6,3,12,0,0,6,9
"3481","Gaskell, Elizabeth Cleghorn","Mary Barton",2401,"Jem","location",0,3,0,0,6,3,12,0,0,6,9
"3482","Gaskell, Elizabeth Cleghorn","Mary Barton",2401,"Dear","person",0,3,0,0,6,3,12,0,0,6,9
"3483","Gaskell, Elizabeth Cleghorn","Mary Barton",2402,NA,NA,0,3,0,0,1,0,3,0,0,2,3
"3484","Gaskell, Elizabeth Cleghorn","Mary Barton",2403,"Jem","person",0,2,0,0,2,0,2,0,2,2,2
"3485","Gaskell, Elizabeth Cleghorn","Mary Barton",2403,"Jem","location",0,2,0,0,2,0,2,0,2,2,2
"3486","Gaskell, Elizabeth Cleghorn","Mary Barton",2404,"Bel","person",1,0,1,1,1,1,1,1,0,2,0
"3487","Gaskell, Elizabeth Cleghorn","Mary Barton",2405,NA,NA,0,1,0,0,0,1,1,0,0,1,0
"3488","Gaskell, Elizabeth Cleghorn","Mary Barton",2406,"Wait","person",1,1,1,2,0,3,1,3,0,0,-2
"3489","Gaskell, Elizabeth Cleghorn","Mary Barton",2407,"Howe","person",0,2,0,0,4,2,4,2,0,2,2
"3490","Gaskell, Elizabeth Cleghorn","Mary Barton",2407,"Bel","person",0,2,0,0,4,2,4,2,0,2,2
"3491","Gaskell, Elizabeth Cleghorn","Mary Barton",2408,NA,NA,0,0,1,1,0,1,0,1,0,0,-1
"3492","Gaskell, Elizabeth Cleghorn","Mary Barton",2409,NA,NA,0,0,0,0,0,1,1,1,0,0,0
"3493","Gaskell, Elizabeth Cleghorn","Mary Barton",2411,NA,NA,0,1,0,1,0,0,2,0,0,2,2
"3494","Gaskell, Elizabeth Cleghorn","Mary Barton",2412,NA,NA,2,0,0,1,0,5,3,0,0,1,-2
"3495","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Sally","person",7,7,0,7,0,7,14,7,7,0,7
"3496","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Don","person",7,7,0,7,0,7,14,7,7,0,7
"3497","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Sally Leadbitter","person",7,7,0,7,0,7,14,7,7,0,7
"3498","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Mr Carson","person",7,7,0,7,0,7,14,7,7,0,7
"3499","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Sally","location",7,7,0,7,0,7,14,7,7,0,7
"3500","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Carson","location",7,7,0,7,0,7,14,7,7,0,7
"3501","Gaskell, Elizabeth Cleghorn","Mary Barton",2413,"Carson","person",7,7,0,7,0,7,14,7,7,0,7
"3502","Gaskell, Elizabeth Cleghorn","Mary Barton",2414,"Sally","person",0,0,0,0,0,0,0,0,2,0,0
"3503","Gaskell, Elizabeth Cleghorn","Mary Barton",2414,"Sally","location",0,0,0,0,0,0,0,0,2,0,0
"3504","Gaskell, Elizabeth Cleghorn","Mary Barton",2415,"Mary","person",0,6,0,0,3,0,3,0,0,3,3
"3505","Gaskell, Elizabeth Cleghorn","Mary Barton",2415,"Mary","location",0,6,0,0,3,0,3,0,0,3,3
"3506","Gaskell, Elizabeth Cleghorn","Mary Barton",2415,"Rich","person",0,6,0,0,3,0,3,0,0,3,3
"3507","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Mary","person",9,0,0,18,0,18,18,0,27,9,0
"3508","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Sally","person",9,0,0,18,0,18,18,0,27,9,0
"3509","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Carsons","person",9,0,0,18,0,18,18,0,27,9,0
"3510","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Mr Carson","person",9,0,0,18,0,18,18,0,27,9,0
"3511","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Sally","location",9,0,0,18,0,18,18,0,27,9,0
"3512","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Mary","location",9,0,0,18,0,18,18,0,27,9,0
"3513","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Carson","location",9,0,0,18,0,18,18,0,27,9,0
"3514","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Carson","person",9,0,0,18,0,18,18,0,27,9,0
"3515","Gaskell, Elizabeth Cleghorn","Mary Barton",2416,"Mark","person",9,0,0,18,0,18,18,0,27,9,0
"3516","Gaskell, Elizabeth Cleghorn","Mary Barton",2417,"Mary","person",0,0,0,2,0,2,4,0,0,0,2
"3517","Gaskell, Elizabeth Cleghorn","Mary Barton",2417,"Mary","location",0,0,0,2,0,2,4,0,0,0,2
"3518","Gaskell, Elizabeth Cleghorn","Mary Barton",2418,NA,NA,0,1,0,1,1,2,2,2,0,2,0
"3519","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Mary","person",0,6,0,12,0,6,6,0,6,0,0
"3520","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Simmonds","person",0,6,0,12,0,6,6,0,6,0,0
"3521","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Mary","location",0,6,0,12,0,6,6,0,6,0,0
"3522","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Hope","location",0,6,0,12,0,6,6,0,6,0,0
"3523","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Miss","person",0,6,0,12,0,6,6,0,6,0,0
"3524","Gaskell, Elizabeth Cleghorn","Mary Barton",2419,"Miss","location",0,6,0,12,0,6,6,0,6,0,0
"3525","Gaskell, Elizabeth Cleghorn","Mary Barton",2420,"Miss","person",0,2,0,0,4,0,4,0,0,6,4
"3526","Gaskell, Elizabeth Cleghorn","Mary Barton",2420,"Miss","location",0,2,0,0,4,0,4,0,0,6,4
"3527","Gaskell, Elizabeth Cleghorn","Mary Barton",2421,NA,NA,0,0,0,1,0,0,0,0,0,0,0
"3528","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"Mary","person",6,0,0,6,0,6,0,6,6,0,-6
"3529","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"Sally","person",6,0,0,6,0,6,0,6,6,0,-6
"3530","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"Sally Leadbitter","person",6,0,0,6,0,6,0,6,6,0,-6
"3531","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"Sally","location",6,0,0,6,0,6,0,6,6,0,-6
"3532","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"Mary","location",6,0,0,6,0,6,0,6,6,0,-6
"3533","Gaskell, Elizabeth Cleghorn","Mary Barton",2422,"King","person",6,0,0,6,0,6,0,6,6,0,-6
"3534","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Mary","person",0,6,0,12,6,12,30,12,0,6,18
"3535","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Simmonds","person",0,6,0,12,6,12,30,12,0,6,18
"3536","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Dear","person",0,6,0,12,6,12,30,12,0,6,18
"3537","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Mary","location",0,6,0,12,6,12,30,12,0,6,18
"3538","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Miss","person",0,6,0,12,6,12,30,12,0,6,18
"3539","Gaskell, Elizabeth Cleghorn","Mary Barton",2424,"Miss","location",0,6,0,12,6,12,30,12,0,6,18
"3540","Gaskell, Elizabeth Cleghorn","Mary Barton",2425,"Sally","person",0,0,0,0,0,0,3,0,3,0,3
"3541","Gaskell, Elizabeth Cleghorn","Mary Barton",2425,"Sally","location",0,0,0,0,0,0,3,0,3,0,3
"3542","Gaskell, Elizabeth Cleghorn","Mary Barton",2425,"Una","location",0,0,0,0,0,0,3,0,3,0,3
"3543","Gaskell, Elizabeth Cleghorn","Mary Barton",2426,"Mary","person",0,4,0,0,0,0,4,0,0,0,4
"3544","Gaskell, Elizabeth Cleghorn","Mary Barton",2426,"Mary","location",0,4,0,0,0,0,4,0,0,0,4
"3545","Gaskell, Elizabeth Cleghorn","Mary Barton",2426,"King","person",0,4,0,0,0,0,4,0,0,0,4
"3546","Gaskell, Elizabeth Cleghorn","Mary Barton",2426,"Light","location",0,4,0,0,0,0,4,0,0,0,4
"3547","Gaskell, Elizabeth Cleghorn","Mary Barton",2427,"Mary","person",0,6,0,0,3,0,3,0,0,0,3
"3548","Gaskell, Elizabeth Cleghorn","Mary Barton",2427,"Mary","location",0,6,0,0,3,0,3,0,0,0,3
"3549","Gaskell, Elizabeth Cleghorn","Mary Barton",2427,"King","person",0,6,0,0,3,0,3,0,0,0,3
"3550","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Mary","person",0,6,0,6,6,6,12,0,6,12,6
"3551","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Sally","person",0,6,0,6,6,6,12,0,6,12,6
"3552","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Sally","location",0,6,0,6,6,6,12,0,6,12,6
"3553","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Mary","location",0,6,0,6,6,6,12,0,6,12,6
"3554","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Ruth","person",0,6,0,6,6,6,12,0,6,12,6
"3555","Gaskell, Elizabeth Cleghorn","Mary Barton",2428,"Ruth","location",0,6,0,6,6,6,12,0,6,12,6
"3556","Gaskell, Elizabeth Cleghorn","Mary Barton",2430,"Mary","person",5,0,5,5,10,5,10,5,15,0,5
"3557","Gaskell, Elizabeth Cleghorn","Mary Barton",2430,"Sally","person",5,0,5,5,10,5,10,5,15,0,5
"3558","Gaskell, Elizabeth Cleghorn","Mary Barton",2430,"Sally","location",5,0,5,5,10,5,10,5,15,0,5
"3559","Gaskell, Elizabeth Cleghorn","Mary Barton",2430,"Mary","location",5,0,5,5,10,5,10,5,15,0,5
"3560","Gaskell, Elizabeth Cleghorn","Mary Barton",2430,"King","person",5,0,5,5,10,5,10,5,15,0,5
"3561","Gaskell, Elizabeth Cleghorn","Mary Barton",2431,"Sally","person",3,0,3,6,0,6,6,6,9,0,0
"3562","Gaskell, Elizabeth Cleghorn","Mary Barton",2431,"Dear","person",3,0,3,6,0,6,6,6,9,0,0
"3563","Gaskell, Elizabeth Cleghorn","Mary Barton",2431,"Sally","location",3,0,3,6,0,6,6,6,9,0,0
"3564","Gaskell, Elizabeth Cleghorn","Mary Barton",2432,NA,NA,0,0,0,0,1,0,1,0,0,0,1
"3565","Gaskell, Elizabeth Cleghorn","Mary Barton",2433,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"3566","Gaskell, Elizabeth Cleghorn","Mary Barton",2434,"Sally","person",0,0,0,0,3,0,9,0,3,3,9
"3567","Gaskell, Elizabeth Cleghorn","Mary Barton",2434,"Dear","person",0,0,0,0,3,0,9,0,3,3,9
"3568","Gaskell, Elizabeth Cleghorn","Mary Barton",2434,"Sally","location",0,0,0,0,3,0,9,0,3,3,9
"3569","Gaskell, Elizabeth Cleghorn","Mary Barton",2435,NA,NA,0,1,0,0,0,1,0,0,0,1,-1
"3570","Gaskell, Elizabeth Cleghorn","Mary Barton",2436,"Sally","person",0,0,0,0,0,0,0,0,2,0,0
"3571","Gaskell, Elizabeth Cleghorn","Mary Barton",2436,"Sally","location",0,0,0,0,0,0,0,0,2,0,0
"3572","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Mary","person",6,18,6,6,6,12,6,6,18,18,-6
"3573","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Sally","person",6,18,6,6,6,12,6,6,18,18,-6
"3574","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Wait","person",6,18,6,6,6,12,6,6,18,18,-6
"3575","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Sally","location",6,18,6,6,6,12,6,6,18,18,-6
"3576","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Mary","location",6,18,6,6,6,12,6,6,18,18,-6
"3577","Gaskell, Elizabeth Cleghorn","Mary Barton",2437,"Lent","person",6,18,6,6,6,12,6,6,18,18,-6
"3578","Gaskell, Elizabeth Cleghorn","Mary Barton",2438,"Mary","person",5,20,0,10,0,5,15,0,5,0,10
"3579","Gaskell, Elizabeth Cleghorn","Mary Barton",2438,"Sally","person",5,20,0,10,0,5,15,0,5,0,10
"3580","Gaskell, Elizabeth Cleghorn","Mary Barton",2438,"Wait","person",5,20,0,10,0,5,15,0,5,0,10
"3581","Gaskell, Elizabeth Cleghorn","Mary Barton",2438,"Sally","location",5,20,0,10,0,5,15,0,5,0,10
"3582","Gaskell, Elizabeth Cleghorn","Mary Barton",2438,"Mary","location",5,20,0,10,0,5,15,0,5,0,10
"3583","Gaskell, Elizabeth Cleghorn","Mary Barton",2439,"Mary","person",0,2,0,0,0,0,0,0,0,0,0
"3584","Gaskell, Elizabeth Cleghorn","Mary Barton",2439,"Mary","location",0,2,0,0,0,0,0,0,0,0,0
"3585","Gaskell, Elizabeth Cleghorn","Mary Barton",2440,"Mr Carson","person",0,0,0,0,0,0,4,0,0,0,4
"3586","Gaskell, Elizabeth Cleghorn","Mary Barton",2440,"Carson","location",0,0,0,0,0,0,4,0,0,0,4
"3587","Gaskell, Elizabeth Cleghorn","Mary Barton",2440,"Carson","person",0,0,0,0,0,0,4,0,0,0,4
"3588","Gaskell, Elizabeth Cleghorn","Mary Barton",2440,"Hope","location",0,0,0,0,0,0,4,0,0,0,4
"3589","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Mary","person",20,30,20,20,30,30,50,10,20,30,20
"3590","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Sally","person",20,30,20,20,30,30,50,10,20,30,20
"3591","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Carsons","person",20,30,20,20,30,30,50,10,20,30,20
"3592","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Sally Leadbitter","person",20,30,20,20,30,30,50,10,20,30,20
"3593","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Mr Carson","person",20,30,20,20,30,30,50,10,20,30,20
"3594","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Sally","location",20,30,20,20,30,30,50,10,20,30,20
"3595","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Mary","location",20,30,20,20,30,30,50,10,20,30,20
"3596","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Carson","location",20,30,20,20,30,30,50,10,20,30,20
"3597","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Carson","person",20,30,20,20,30,30,50,10,20,30,20
"3598","Gaskell, Elizabeth Cleghorn","Mary Barton",2441,"Bel","person",20,30,20,20,30,30,50,10,20,30,20
"3599","Gaskell, Elizabeth Cleghorn","Mary Barton",2442,"Mary","person",5,10,0,10,5,5,5,0,5,5,0
"3600","Gaskell, Elizabeth Cleghorn","Mary Barton",2442,"Mr Carson","person",5,10,0,10,5,5,5,0,5,5,0
"3601","Gaskell, Elizabeth Cleghorn","Mary Barton",2442,"Mary","location",5,10,0,10,5,5,5,0,5,5,0
"3602","Gaskell, Elizabeth Cleghorn","Mary Barton",2442,"Carson","location",5,10,0,10,5,5,5,0,5,5,0
"3603","Gaskell, Elizabeth Cleghorn","Mary Barton",2442,"Carson","person",5,10,0,10,5,5,5,0,5,5,0
"3604","Gaskell, Elizabeth Cleghorn","Mary Barton",2443,NA,NA,0,1,0,0,0,0,1,0,0,1,1
"3605","Gaskell, Elizabeth Cleghorn","Mary Barton",2444,"Mary","person",10,5,5,10,0,10,5,5,10,5,-5
"3606","Gaskell, Elizabeth Cleghorn","Mary Barton",2444,"Sally","person",10,5,5,10,0,10,5,5,10,5,-5
"3607","Gaskell, Elizabeth Cleghorn","Mary Barton",2444,"Sally Leadbitter","person",10,5,5,10,0,10,5,5,10,5,-5
"3608","Gaskell, Elizabeth Cleghorn","Mary Barton",2444,"Sally","location",10,5,5,10,0,10,5,5,10,5,-5
"3609","Gaskell, Elizabeth Cleghorn","Mary Barton",2444,"Mary","location",10,5,5,10,0,10,5,5,10,5,-5
"3610","Gaskell, Elizabeth Cleghorn","Mary Barton",2445,"Wood","person",1,1,1,1,0,2,2,0,0,2,0
"3611","Gaskell, Elizabeth Cleghorn","Mary Barton",2446,"Mary","person",0,0,0,0,0,0,8,0,0,4,8
"3612","Gaskell, Elizabeth Cleghorn","Mary Barton",2446,"Sally","person",0,0,0,0,0,0,8,0,0,4,8
